Date_and_time_of_unloading,Product_code,Amount,Sale_amount,Discount_amount,Profit,Percentage_markup,Discount_percentage
2022-01-07 01:00:00,4625,1.0,198.98,51.02,86.18,76.4,20.41
2022-01-07 01:00:00,4627,0.25,200.0,,115.62,137.02,
2022-01-07 01:00:00,4646,1.0,380.0,,190.0,100.0,
2022-01-07 01:00:00,4649,0.25,200.0,,120.0,150.0,
2022-01-07 01:00:00,4653,4.25,2143.47,406.53,1123.47,110.14,15.94
2022-01-07 01:00:00,4661,1.0,295.0,75.0,110.0,59.46,20.27
2022-01-07 01:00:00,4664,5.0,2729.13,270.87,1529.13,127.43,9.03
2022-01-07 01:00:00,4707,5.8,3290.0,190.0,2159.0,190.89,5.46
2022-01-07 02:00:00,4349,1.0,270.0,180.0,30.0,12.5,40.0
2022-01-07 02:00:00,4571,1.0,465.0,385.0,12.0,2.65,45.29
2022-01-08 02:00:00,217,1.0,720.0,80.0,279.0,63.27,10.0
2022-01-08 02:00:00,278,1.0,333.0,37.0,155.6,87.71,10.0
2022-01-08 02:00:00,296,3.0,660.0,,363.0,122.22,
2022-01-08 02:00:00,298,6.0,1200.0,120.0,631.2,110.97,9.09
2022-01-08 02:00:00,299,2.0,440.0,,250.4,132.07,
2022-01-08 02:00:00,365,5.0,1349.01,150.99,1349.01,,10.07
2022-01-08 02:00:00,380,2.0,600.0,,600.0,,
2022-01-08 02:00:00,408,1.0,380.0,100.0,127.0,50.2,20.83
2022-01-08 02:00:00,481,2.0,720.0,,330.2,84.71,
2022-01-08 02:00:00,519,6.5,1499.26,125.74,1499.26,,7.74
2022-01-08 02:00:00,566,3.0,555.98,174.02,199.58,56.0,23.84
2022-01-08 02:00:00,591,3.0,450.0,,450.0,,
2022-01-08 02:00:00,717,3.0,727.18,112.82,727.18,,13.43
2022-01-08 02:00:00,1514,2.5,1470.0,30.0,970.0,194.0,2.0
2022-01-08 02:00:00,1696,1.0,270.0,,157.5,140.0,
2022-01-08 02:00:00,1772,0.25,220.0,,95.73,77.03,
2022-01-08 02:00:00,1809,9.0,2469.19,500.81,1175.89,90.92,16.86
2022-01-08 02:00:00,1947,3.0,720.0,,381.6,112.77,
2022-01-08 02:00:00,2051,1.0,567.0,63.0,222.0,64.35,10.0
2022-01-08 02:00:00,2094,1.0,330.0,,163.5,98.2,
2022-01-08 02:00:00,2104,2.0,319.52,80.48,319.52,,20.12
2022-01-08 02:00:00,2271,1.0,250.0,,145.0,138.1,
2022-01-08 02:00:00,2392,4.65,2165.0,67.0,1330.79,159.53,3.0
2022-01-08 02:00:00,2485,2.0,502.86,57.14,232.86,86.24,10.2
2022-01-08 02:00:00,2968,2.0,287.2,192.8,61.6,27.3,40.17
2022-01-08 02:00:00,3017,3.7,2120.0,396.0,1010.0,90.99,15.74
2022-01-08 02:00:00,3068,1.0,240.0,60.0,100.0,71.43,20.0
2022-01-08 02:00:00,3237,1.0,240.0,60.0,100.0,71.43,20.0
2022-01-08 02:00:00,3307,2.0,1120.0,,670.0,148.89,
2022-01-08 02:00:00,3311,9.3,6039.9,656.1,3486.12,136.51,9.8
2022-01-08 02:00:00,3447,1.0,295.0,35.0,125.0,73.53,10.61
2022-01-08 02:00:00,3504,10.5,5446.29,433.71,3617.3,197.78,7.38
2022-01-08 02:00:00,3556,2.0,350.0,350.0,30.0,9.38,50.0
2022-01-08 02:00:00,3736,6.75,4234.06,625.94,2291.41,117.95,12.88
2022-01-08 02:00:00,3744,2.0,540.0,60.0,260.0,92.86,10.0
2022-01-08 02:00:00,3746,5.25,2940.0,210.0,1785.0,154.55,6.67
2022-01-08 02:00:00,3787,1.0,160.0,,30.0,23.08,
2022-01-08 02:00:00,4008,5.5,4503.41,336.59,2501.41,124.95,6.95
2022-01-08 02:00:00,4122,1.0,420.0,110.0,260.0,162.5,20.75
2022-01-08 02:00:00,4165,0.25,360.0,40.0,135.62,60.44,10.0
2022-01-08 02:00:00,4185,5.0,3560.0,440.0,1872.5,110.96,11.0
2022-01-08 02:00:00,4219,1.0,1215.0,65.0,530.0,77.37,5.08
2022-01-08 02:00:00,4225,2.0,418.82,281.18,68.82,19.66,40.17
2022-01-08 02:00:00,4235,0.75,720.0,,345.0,92.0,
2022-01-08 02:00:00,4249,1.0,315.0,35.0,128.11,68.55,10.0
2022-01-08 02:00:00,4325,1.5,1110.25,209.75,544.75,96.33,15.89
2022-01-08 02:00:00,4328,1.0,300.0,,180.0,150.0,
2022-01-08 02:00:00,4337,0.25,380.0,,157.5,70.79,
2022-01-08 02:00:00,4400,1.0,330.0,,170.0,106.25,
2022-01-08 02:00:00,4408,0.25,170.0,,95.0,126.67,
2022-01-08 02:00:00,4449,1.0,700.0,,316.0,82.29,
2022-01-08 02:00:00,4453,0.5,755.0,85.0,259.84,52.48,10.12
2022-01-08 02:00:00,4456,0.5,630.0,70.0,210.25,50.09,10.0
2022-01-08 02:00:00,4500,1.0,450.0,50.0,174.0,63.04,10.0
2022-01-08 02:00:00,4506,0.125,162.0,18.0,58.37,56.33,10.0
2022-01-08 02:00:00,4525,2.0,360.0,,180.0,100.0,
2022-01-08 02:00:00,4526,1.0,180.0,,90.0,100.0,
2022-01-08 02:00:00,4568,1.0,720.0,180.0,242.0,50.63,20.0
2022-01-08 02:00:00,4572,1.0,540.0,60.0,219.0,68.22,10.0
2022-01-08 02:00:00,4579,4.0,1114.28,285.72,514.28,85.71,20.41
2022-01-08 02:00:00,4596,2.0,590.0,70.0,260.0,78.79,10.61
2022-01-08 02:00:00,4618,7.5,5259.47,740.53,2784.47,112.5,12.34
2022-01-08 02:00:00,4624,3.25,2140.0,70.0,1230.0,135.16,3.17
2022-01-08 02:00:00,4625,2.0,500.0,,274.4,121.63,
2022-01-08 02:00:00,4627,2.25,1780.0,20.0,1020.62,134.4,1.11
2022-01-08 02:00:00,4636,1.0,270.0,30.0,135.0,100.0,10.0
2022-01-08 02:00:00,4645,1.0,300.0,,170.0,130.77,
2022-01-08 02:00:00,4650,3.875,2174.34,150.66,1050.59,93.49,6.48
2022-01-08 02:00:00,4653,5.25,2758.85,391.15,1498.85,118.96,12.42
2022-01-08 02:00:00,4654,1.0,165.0,115.0,40.0,32.0,41.07
2022-01-08 02:00:00,4656,1.0,250.0,,165.0,194.12,
2022-01-08 02:00:00,4660,8.0,4593.0,527.0,2393.0,108.77,10.29
2022-01-08 02:00:00,4661,3.0,661.15,448.85,106.15,19.13,40.44
2022-01-08 02:00:00,4664,0.5,300.0,,180.0,150.0,
2022-01-08 02:00:00,4668,1.0,880.0,,460.0,109.52,
2022-01-08 02:00:00,4669,2.0,358.98,241.02,78.98,28.21,40.17
2022-01-08 02:00:00,4677,1.0,270.0,30.0,135.0,100.0,10.0
2022-01-08 02:00:00,4680,1.0,240.0,60.0,105.0,77.78,20.0
2022-01-08 02:00:00,4707,8.75,5010.0,240.0,3303.75,193.63,4.57
2022-01-09 00:00:00,222,1.0,582.18,147.82,204.18,54.02,20.25
2022-01-09 00:00:00,236,2.0,760.0,,344.6,82.96,
2022-01-09 00:00:00,298,4.0,700.0,180.0,320.8,84.6,20.45
2022-01-09 00:00:00,299,1.0,175.0,45.0,80.2,84.6,20.45
2022-01-09 00:00:00,380,4.0,1200.0,,1200.0,,
2022-01-09 00:00:00,472,2.0,700.0,,347.2,98.41,
2022-01-09 00:00:00,481,2.0,647.14,72.86,257.34,66.02,10.12
2022-01-09 00:00:00,519,6.0,1424.54,75.46,1424.54,,5.03
2022-01-09 00:00:00,566,6.0,1148.84,291.16,436.04,61.17,20.22
2022-01-09 00:00:00,591,2.0,239.82,60.18,239.82,,20.06
2022-01-09 00:00:00,683,1.0,650.0,,312.5,92.59,
2022-01-09 00:00:00,717,1.0,250.3,29.7,250.3,,10.61
2022-01-09 00:00:00,1015,2.0,700.0,,350.0,100.0,
2022-01-09 00:00:00,1021,1.0,330.0,,166.9,102.33,
2022-01-09 00:00:00,1514,1.0,540.0,60.0,340.0,170.0,10.0
2022-01-09 00:00:00,1590,1.0,380.0,,171.6,82.34,
2022-01-09 00:00:00,1772,2.25,1955.0,25.0,836.52,74.79,1.26
2022-01-09 00:00:00,1782,2.25,1640.0,160.0,632.23,62.74,8.89
2022-01-09 00:00:00,1947,1.0,190.0,50.0,77.2,68.44,20.83
2022-01-09 00:00:00,1979,1.0,300.0,,185.3,161.55,
2022-01-09 00:00:00,2015,2.0,700.0,,342.0,95.53,
2022-01-09 00:00:00,2104,1.0,178.85,21.15,178.85,,10.58
2022-01-09 00:00:00,2154,1.0,240.0,60.0,109.0,83.21,20.0
2022-01-09 00:00:00,2271,3.0,650.0,100.0,335.0,106.35,13.33
2022-01-09 00:00:00,2324,2.0,500.0,,144.0,40.45,
2022-01-09 00:00:00,2392,1.75,795.0,45.0,481.05,153.23,5.36
2022-01-09 00:00:00,3017,4.25,2252.31,637.69,977.31,76.65,22.07
2022-01-09 00:00:00,3059,1.0,350.0,,146.0,71.57,
2022-01-09 00:00:00,3307,2.0,1090.0,30.0,640.0,142.22,2.68
2022-01-09 00:00:00,3311,0.5,360.0,,222.7,162.2,
2022-01-09 00:00:00,3367,1.0,330.0,,164.1,98.92,
2022-01-09 00:00:00,3504,4.5,2373.74,146.26,1608.74,210.29,5.8
2022-01-09 00:00:00,3736,3.0,1970.0,190.0,1106.6,128.17,8.8
2022-01-09 00:00:00,3744,2.0,510.0,90.0,230.0,82.14,15.0
2022-01-09 00:00:00,3746,3.75,2160.0,90.0,1335.0,161.82,4.0
2022-01-09 00:00:00,3865,1.0,470.0,,221.0,88.76,
2022-01-09 00:00:00,3964,3.0,788.35,201.65,299.35,61.22,20.37
2022-01-09 00:00:00,4008,3.0,2435.0,205.0,1343.0,122.99,7.77
2022-01-09 00:00:00,4116,1.0,570.0,,240.0,72.73,
2022-01-09 00:00:00,4117,1.0,530.0,,220.0,70.97,
2022-01-09 00:00:00,4165,0.25,360.0,40.0,135.63,60.45,10.0
2022-01-09 00:00:00,4185,1.25,940.0,60.0,518.12,122.81,6.0
2022-01-09 00:00:00,4219,0.75,960.0,,446.25,86.86,
2022-01-09 00:00:00,4225,1.0,280.0,70.0,105.0,60.0,20.0
2022-01-09 00:00:00,4234,1.0,500.0,,230.0,85.19,
2022-01-09 00:00:00,4235,0.5,429.29,50.71,179.29,71.72,10.56
2022-01-09 00:00:00,4337,0.25,339.7,40.3,117.2,52.67,10.61
2022-01-09 00:00:00,4353,1.0,280.0,70.0,103.0,58.19,20.0
2022-01-09 00:00:00,4360,1.0,650.0,,298.0,84.66,
2022-01-09 00:00:00,4453,0.5,840.0,,344.83,69.64,
2022-01-09 00:00:00,4482,1.0,800.0,200.0,221.0,38.17,20.0
2022-01-09 00:00:00,4525,1.0,160.71,19.29,70.71,78.57,10.72
2022-01-09 00:00:00,4573,1.0,460.0,120.0,152.0,49.35,20.69
2022-01-09 00:00:00,4606,1.0,720.0,,332.0,85.57,
2022-01-09 00:00:00,4618,1.25,918.49,81.51,505.99,122.66,8.15
2022-01-09 00:00:00,4624,0.25,100.0,70.0,30.0,42.86,41.18
2022-01-09 00:00:00,4627,0.5,380.0,20.0,211.26,125.2,5.0
2022-01-09 00:00:00,4644,1.0,165.0,135.0,40.0,32.0,45.0
2022-01-09 00:00:00,4649,0.25,180.0,20.0,100.0,125.0,10.0
2022-01-09 00:00:00,4650,1.0,570.0,30.0,280.0,96.55,5.0
2022-01-09 00:00:00,4653,1.75,824.63,225.37,404.63,96.34,21.46
2022-01-09 00:00:00,4660,4.0,2137.25,422.75,1037.25,94.3,16.51
2022-01-09 00:00:00,4661,4.0,1101.0,379.0,361.0,48.78,25.61
2022-01-09 00:00:00,4668,0.25,220.0,,115.0,109.52,
2022-01-09 00:00:00,4671,1.0,330.0,,185.0,127.59,
2022-01-09 00:00:00,4681,1.0,180.0,120.0,45.0,33.33,40.0
2022-01-09 00:00:00,4682,1.0,239.55,60.45,104.55,77.44,20.15
2022-01-09 00:00:00,4707,0.5,300.0,,202.5,207.69,
2022-01-09 00:00:00,4708,2.0,1063.31,136.69,563.31,112.66,11.39
2022-01-10 00:00:00,236,1.0,341.26,38.74,133.56,64.3,10.19
2022-01-10 00:00:00,296,6.0,1056.0,264.0,462.0,77.78,20.0
2022-01-10 00:00:00,299,1.0,175.0,45.0,80.2,84.6,20.45
2022-01-10 00:00:00,365,2.0,509.42,90.58,509.42,,15.1
2022-01-10 00:00:00,381,2.0,630.0,70.0,630.0,,10.0
2022-01-10 00:00:00,472,1.0,350.0,,173.6,98.41,
2022-01-10 00:00:00,481,1.0,286.07,73.93,91.17,46.78,20.54
2022-01-10 00:00:00,566,1.0,190.0,50.0,71.2,59.93,20.83
2022-01-10 00:00:00,717,1.0,280.0,,280.0,,
2022-01-10 00:00:00,1514,1.0,555.0,45.0,355.0,177.5,7.5
2022-01-10 00:00:00,1590,1.0,300.0,80.0,91.6,43.95,21.05
2022-01-10 00:00:00,1772,0.5,440.0,,191.45,77.03,
2022-01-10 00:00:00,1782,0.25,160.0,40.0,48.03,42.9,20.0
2022-01-10 00:00:00,1947,3.0,572.98,147.02,234.58,69.32,20.42
2022-01-10 00:00:00,2015,1.0,314.32,35.68,135.32,75.6,10.19
2022-01-10 00:00:00,2104,2.0,318.93,81.07,318.93,,20.27
2022-01-10 00:00:00,2271,1.0,250.0,,145.0,138.1,
2022-01-10 00:00:00,2392,0.5,240.0,,150.3,167.56,
2022-01-10 00:00:00,2485,1.0,251.72,28.28,116.72,86.46,10.1
2022-01-10 00:00:00,2734,1.0,239.55,60.45,89.55,59.7,20.15
2022-01-10 00:00:00,2968,2.0,405.0,75.0,179.4,79.52,15.63
2022-01-10 00:00:00,3017,1.5,881.0,139.0,431.0,95.78,13.63
2022-01-10 00:00:00,3068,2.0,600.0,,320.0,114.29,
2022-01-10 00:00:00,3367,1.0,230.51,99.49,64.61,38.95,30.15
2022-01-10 00:00:00,3504,0.25,110.0,30.0,67.5,158.82,21.43
2022-01-10 00:00:00,3556,1.0,244.49,105.51,74.49,43.82,30.15
2022-01-10 00:00:00,3736,0.25,180.0,,108.05,150.17,
2022-01-10 00:00:00,3744,2.0,540.0,60.0,260.0,92.86,10.0
2022-01-10 00:00:00,3746,1.0,540.0,60.0,320.0,145.45,10.0
2022-01-10 00:00:00,4219,0.25,320.0,,148.75,86.86,
2022-01-10 00:00:00,4225,3.0,909.65,140.35,384.65,73.27,13.37
2022-01-10 00:00:00,4395,1.0,160.0,20.0,70.0,77.78,11.11
2022-01-10 00:00:00,4418,1.0,350.0,,180.0,105.88,
2022-01-10 00:00:00,4453,0.5,705.0,135.0,209.84,42.38,16.07
2022-01-10 00:00:00,4456,0.5,630.0,70.0,210.25,50.09,10.0
2022-01-10 00:00:00,4506,0.25,320.0,40.0,112.75,54.4,11.11
2022-01-10 00:00:00,4576,1.0,304.0,76.0,134.0,78.82,20.0
2022-01-10 00:00:00,4596,2.0,525.2,134.8,195.2,59.15,20.42
2022-01-10 00:00:00,4610,1.0,400.0,,187.0,87.79,
2022-01-10 00:00:00,4617,2.0,285.0,75.0,105.0,58.33,20.83
2022-01-10 00:00:00,4618,1.25,840.0,160.0,427.5,103.64,16.0
2022-01-10 00:00:00,4624,0.5,340.0,,200.0,142.86,
2022-01-10 00:00:00,4636,4.0,1048.72,151.28,508.72,94.21,12.61
2022-01-10 00:00:00,4644,3.0,630.0,270.0,255.0,68.0,30.0
2022-01-10 00:00:00,4646,1.0,341.6,38.4,151.6,79.79,10.11
2022-01-10 00:00:00,4650,1.0,508.55,91.45,218.55,75.36,15.24
2022-01-10 00:00:00,4652,1.0,180.0,120.0,40.0,28.57,40.0
2022-01-10 00:00:00,4658,3.0,629.7,270.3,284.7,82.52,30.03
2022-01-10 00:00:00,4660,3.0,1729.45,190.55,904.45,109.63,9.92
2022-01-10 00:00:00,4661,2.0,628.08,111.92,258.08,69.75,15.12
2022-01-10 00:00:00,4668,0.75,526.0,134.0,211.0,66.98,20.3
2022-01-10 00:00:00,4671,1.0,330.0,,185.0,127.59,
2022-01-10 00:00:00,4673,2.0,509.7,90.3,239.7,88.78,15.05
2022-01-10 00:00:00,4676,1.0,238.1,61.9,118.1,98.42,20.63
2022-01-10 00:00:00,4708,1.0,540.0,60.0,290.0,116.0,10.0
2022-01-11 04:00:00,222,3.0,2040.0,150.0,906.0,79.89,6.85
2022-01-11 04:00:00,278,3.0,1035.0,75.0,502.8,94.48,6.76
2022-01-11 04:00:00,283,2.0,700.0,,385.8,122.79,
2022-01-11 04:00:00,296,4.0,767.4,112.6,371.4,93.79,12.8
2022-01-11 04:00:00,298,11.0,2230.0,190.0,1187.2,113.85,7.85
2022-01-11 04:00:00,299,8.0,1490.0,270.0,731.6,96.47,15.34
2022-01-11 04:00:00,364,1.0,350.0,,350.0,,
2022-01-11 04:00:00,365,2.0,539.43,60.57,539.43,,10.1
2022-01-11 04:00:00,380,2.0,570.0,30.0,570.0,,5.0
2022-01-11 04:00:00,397,1.0,10.31,1089.69,-574.69,-98.24,99.06
2022-01-11 04:00:00,519,4.0,693.33,306.67,693.33,,30.67
2022-01-11 04:00:00,566,11.0,2470.29,169.71,1163.49,89.03,6.43
2022-01-11 04:00:00,591,7.0,940.93,109.07,940.93,,10.39
2022-01-11 04:00:00,717,6.0,1504.86,175.14,1504.86,,10.43
2022-01-11 04:00:00,770,5.5,3470.0,270.0,2040.0,142.66,7.22
2022-01-11 04:00:00,1015,2.0,700.0,,350.0,100.0,
2022-01-11 04:00:00,1501,2.0,1230.48,309.52,555.48,82.29,20.1
2022-01-11 04:00:00,1514,1.5,840.0,60.0,540.0,180.0,6.67
2022-01-11 04:00:00,1590,10.0,3645.0,155.0,1561.0,74.9,4.08
2022-01-11 04:00:00,1772,1.5,1006.58,313.42,260.93,34.99,23.74
2022-01-11 04:00:00,1782,0.625,380.0,120.0,100.06,35.74,24.0
2022-01-11 04:00:00,1794,1.0,4.31,455.69,-239.69,-98.23,99.06
2022-01-11 04:00:00,1947,8.0,1695.0,225.0,792.6,87.83,11.72
2022-01-11 04:00:00,2015,1.0,350.0,,171.0,95.53,
2022-01-11 04:00:00,2080,2.0,1100.0,,494.0,81.52,
2022-01-11 04:00:00,2094,1.0,260.0,70.0,93.5,56.16,21.21
2022-01-11 04:00:00,2098,0.25,135.0,15.0,65.31,93.72,10.0
2022-01-11 04:00:00,2104,2.0,319.61,80.39,319.61,,20.1
2022-01-11 04:00:00,2108,4.0,1140.0,60.0,580.0,103.57,5.0
2022-01-11 04:00:00,2154,1.0,240.0,60.0,109.0,83.21,20.0
2022-01-11 04:00:00,2253,1.0,680.0,170.0,217.0,46.87,20.0
2022-01-11 04:00:00,2271,1.0,225.0,25.0,120.0,114.29,10.0
2022-01-11 04:00:00,2324,1.0,200.0,,22.0,12.36,
2022-01-11 04:00:00,2325,1.0,330.0,,164.0,98.8,
2022-01-11 04:00:00,2392,4.5,2045.0,115.0,1237.7,153.31,5.32
2022-01-11 04:00:00,2485,1.0,280.0,,145.0,107.41,
2022-01-11 04:00:00,2734,2.0,570.0,30.0,270.0,90.0,5.0
2022-01-11 04:00:00,2934,1.0,2360.0,590.0,585.92,33.03,20.0
2022-01-11 04:00:00,2938,1.0,225.0,25.0,115.0,104.55,10.0
2022-01-11 04:00:00,2968,6.0,1314.84,125.16,638.04,94.27,8.69
2022-01-11 04:00:00,3017,7.75,4656.48,613.52,2331.48,100.28,11.64
2022-01-11 04:00:00,3018,2.0,590.0,70.0,330.0,126.92,10.61
2022-01-11 04:00:00,3056,3.0,699.4,50.6,15.4,2.25,6.75
2022-01-11 04:00:00,3059,1.0,350.0,,146.0,71.57,
2022-01-11 04:00:00,3307,5.75,3070.0,150.0,1776.25,137.29,4.66
2022-01-11 04:00:00,3311,6.5,4398.18,281.82,2613.28,146.41,6.02
2022-01-11 04:00:00,3367,1.0,330.0,,164.1,98.92,
2022-01-11 04:00:00,3447,2.0,556.51,103.49,216.51,63.68,15.68
2022-01-11 04:00:00,3504,4.25,2263.54,116.46,1541.04,213.29,4.89
2022-01-11 04:00:00,3556,2.0,353.28,346.72,13.28,3.91,49.53
2022-01-11 04:00:00,3736,8.25,5785.0,155.0,3410.65,143.65,2.61
2022-01-11 04:00:00,3744,1.0,239.42,60.58,99.42,71.01,20.19
2022-01-11 04:00:00,3746,2.15,1129.68,160.32,656.68,138.83,12.43
2022-01-11 04:00:00,3763,1.0,158.49,41.51,63.69,67.18,20.76
2022-01-11 04:00:00,3919,1.0,620.0,,285.89,85.57,
2022-01-11 04:00:00,3927,3.0,1220.0,190.0,455.0,59.48,13.48
2022-01-11 04:00:00,3942,1.0,240.0,30.0,125.0,108.7,11.11
2022-01-11 04:00:00,3966,1.0,180.0,,30.0,20.0,
2022-01-11 04:00:00,3994,1.0,580.0,,265.0,84.13,
2022-01-11 04:00:00,3998,1.0,350.0,,202.0,136.49,
2022-01-11 04:00:00,4006,1.0,3.28,346.72,-146.72,-97.81,99.06
2022-01-11 04:00:00,4008,2.125,1685.0,185.0,911.5,117.84,9.89
2022-01-11 04:00:00,4019,1.0,415.0,105.0,132.0,46.64,20.19
2022-01-11 04:00:00,4145,1.0,280.0,,165.0,143.48,
2022-01-11 04:00:00,4165,0.25,319.35,80.65,94.98,42.33,20.16
2022-01-11 04:00:00,4185,8.75,5752.55,1247.45,2799.43,94.8,17.82
2022-01-11 04:00:00,4219,2.5,2745.32,454.68,1032.82,60.31,14.21
2022-01-11 04:00:00,4225,5.0,1610.0,140.0,735.0,84.0,8.0
2022-01-11 04:00:00,4235,1.25,1052.0,148.0,427.0,68.32,12.33
2022-01-11 04:00:00,4303,1.0,510.77,129.23,162.77,46.77,20.19
2022-01-11 04:00:00,4325,1.0,835.0,45.0,458.0,121.49,5.11
2022-01-11 04:00:00,4337,0.25,380.0,,157.5,70.79,
2022-01-11 04:00:00,4350,1.0,4.88,515.12,-274.12,-98.25,99.06
2022-01-11 04:00:00,4352,1.0,360.0,,155.0,75.61,
2022-01-11 04:00:00,4386,2.0,560.0,,300.0,115.38,
2022-01-11 04:00:00,4391,1.0,2.25,237.75,-117.75,-98.13,99.06
2022-01-11 04:00:00,4395,5.0,681.69,218.31,231.69,51.49,24.26
2022-01-11 04:00:00,4396,1.0,140.0,40.0,50.0,55.56,22.22
2022-01-11 04:00:00,4453,0.5,840.0,,344.83,69.64,
2022-01-11 04:00:00,4506,0.25,320.0,40.0,112.75,54.4,11.11
2022-01-11 04:00:00,4511,1.0,380.0,,185.0,94.87,
2022-01-11 04:00:00,4526,1.0,143.65,36.35,53.65,59.61,20.19
2022-01-11 04:00:00,4527,2.0,320.0,40.0,140.0,77.78,11.11
2022-01-11 04:00:00,4567,2.0,1470.66,369.34,480.66,48.55,20.07
2022-01-11 04:00:00,4568,2.0,1439.67,360.33,483.67,50.59,20.02
2022-01-11 04:00:00,4570,1.0,719.67,180.33,224.67,45.39,20.04
2022-01-11 04:00:00,4571,1.0,680.0,170.0,227.0,50.11,20.0
2022-01-11 04:00:00,4578,1.0,280.0,,174.0,164.15,
2022-01-11 04:00:00,4596,3.0,821.1,168.9,326.1,65.88,17.06
2022-01-11 04:00:00,4603,10.0,2200.0,200.0,1126.0,104.84,8.33
2022-01-11 04:00:00,4617,2.0,266.5,93.5,86.5,48.06,25.97
2022-01-11 04:00:00,4618,6.0,4356.86,443.14,2376.86,120.04,9.23
2022-01-11 04:00:00,4627,4.75,3319.52,480.48,1716.4,107.07,12.64
2022-01-11 04:00:00,4629,1.0,559.52,140.48,186.02,49.8,20.07
2022-01-11 04:00:00,4637,0.25,135.0,15.0,80.0,145.45,10.0
2022-01-11 04:00:00,4645,2.0,600.0,,340.0,130.77,
2022-01-11 04:00:00,4646,6.0,1860.16,279.84,720.16,63.17,13.08
2022-01-11 04:00:00,4649,1.0,720.0,80.0,400.0,125.0,10.0
2022-01-11 04:00:00,4650,4.0,2325.0,75.0,1165.0,100.43,3.13
2022-01-11 04:00:00,4652,2.0,540.0,60.0,260.0,92.86,10.0
2022-01-11 04:00:00,4654,2.0,446.38,113.62,196.38,78.55,20.29
2022-01-11 04:00:00,4656,2.0,450.0,50.0,280.0,164.71,10.0
2022-01-11 04:00:00,4658,3.0,779.71,120.29,434.71,126.0,13.37
2022-01-11 04:00:00,4660,10.0,5543.79,856.21,2793.79,101.59,13.38
2022-01-11 04:00:00,4661,2.0,590.58,149.42,220.58,59.62,20.19
2022-01-11 04:00:00,4667,5.0,2519.29,280.71,1193.29,89.99,10.03
2022-01-11 04:00:00,4668,1.25,921.13,178.87,396.13,75.45,16.26
2022-01-11 04:00:00,4673,1.0,270.0,30.0,135.0,100.0,10.0
2022-01-11 04:00:00,4675,1.0,300.0,,170.0,130.77,
2022-01-11 04:00:00,4679,3.0,1350.0,150.0,975.0,260.0,10.0
2022-01-11 04:00:00,4683,1.0,495.0,55.0,245.0,98.0,10.0
2022-01-11 04:00:00,4708,15.0,8287.37,712.63,4537.37,121.0,7.92
2022-01-12 03:00:00,130,1.0,350.0,,178.1,103.61,
2022-01-12 03:00:00,257,2.0,593.91,66.09,287.91,94.09,10.01
2022-01-12 03:00:00,296,2.0,349.57,90.43,151.57,76.55,20.55
2022-01-12 03:00:00,298,1.0,220.0,,125.2,132.07,
2022-01-12 03:00:00,365,1.0,300.0,,300.0,,
2022-01-12 03:00:00,380,2.0,567.39,32.61,567.39,,5.44
2022-01-12 03:00:00,519,0.5,99.13,25.87,99.13,,20.7
2022-01-12 03:00:00,566,13.0,2724.12,395.88,1179.72,76.39,12.69
2022-01-12 03:00:00,717,5.0,1400.0,,1400.0,,
2022-01-12 03:00:00,770,2.25,1426.01,103.99,841.01,143.76,6.8
2022-01-12 03:00:00,1021,1.0,330.0,,204.0,161.9,
2022-01-12 03:00:00,1590,3.0,910.0,230.0,284.8,45.55,20.18
2022-01-12 03:00:00,1772,1.0,786.43,93.57,289.33,58.2,10.63
2022-01-12 03:00:00,1782,0.5,320.0,80.0,96.05,42.89,20.0
2022-01-12 03:00:00,2108,1.0,300.0,,160.0,114.29,
2022-01-12 03:00:00,2347,1.0,480.0,,273.02,131.91,
2022-01-12 03:00:00,2392,4.5,2015.0,145.0,1207.7,149.6,6.71
2022-01-12 03:00:00,2584,1.0,180.0,,7.0,4.05,
2022-01-12 03:00:00,2734,1.0,300.0,,150.0,100.0,
2022-01-12 03:00:00,3012,2.0,625.0,35.0,335.0,115.52,5.3
2022-01-12 03:00:00,3018,2.0,559.37,100.63,299.37,115.14,15.25
2022-01-12 03:00:00,3307,0.75,390.0,30.0,221.25,131.11,7.14
2022-01-12 03:00:00,3311,3.75,2640.0,60.0,1610.25,156.37,2.22
2022-01-12 03:00:00,3447,1.0,260.0,70.0,90.0,52.94,21.21
2022-01-12 03:00:00,3542,1.0,880.0,220.0,310.4,54.49,20.0
2022-01-12 03:00:00,3736,1.5,1080.0,,648.3,150.17,
2022-01-12 03:00:00,3746,3.75,2052.56,197.44,1227.56,148.8,8.78
2022-01-12 03:00:00,3763,1.0,200.0,,105.2,110.97,
2022-01-12 03:00:00,4008,0.25,220.0,,129.0,141.76,
2022-01-12 03:00:00,4091,3.0,2160.0,,1342.2,164.12,
2022-01-12 03:00:00,4122,1.0,263.39,66.61,103.39,64.62,20.18
2022-01-12 03:00:00,4128,2.0,719.76,180.24,359.76,99.93,20.03
2022-01-12 03:00:00,4165,0.25,400.0,,175.62,78.27,
2022-01-12 03:00:00,4185,0.75,600.0,,346.87,137.03,
2022-01-12 03:00:00,4193,7.0,3748.09,451.91,2208.09,143.38,10.76
2022-01-12 03:00:00,4219,1.0,1215.0,65.0,530.0,77.37,5.08
2022-01-12 03:00:00,4225,1.0,279.35,70.65,104.35,59.63,20.19
2022-01-12 03:00:00,4235,1.5,1365.0,75.0,615.0,82.0,5.21
